CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Posicao;Quantidade_Amarelo;Quantidade_Branco;Quantidade_Preto;Quantidade_Pardo;Quantidade_Indigena;Quantidade_Outros;Quantidade_Sem_Resposta
60.884.319/0001-59;2025-12-31;1;148094;NORDON INDUSTRIAS METALURGICAS S.A.;Não-liderança;0;0;0;0;0;1;0
60.894.730/0001-05;2025-12-31;11;152378;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Liderança;8;460;29;259;2;0;1
60.894.730/0001-05;2025-12-31;11;152378;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Não-liderança;92;4174;1104;6708;28;0;104
61.022.042/0001-18;2025-12-31;2;149384;CONSTRUTORA ADOLPHO LINDENBERG S.A.;Liderança;0;32;0;2;0;0;0
61.022.042/0001-18;2025-12-31;2;149384;CONSTRUTORA ADOLPHO LINDENBERG S.A.;Não-liderança;0;66;7;26;0;0;0
61.065.298/0001-02;2025-12-31;2;149599;MANGELS INDUSTRIAL S.A.;Liderança;0;66;3;103;2;0;1
61.065.298/0001-02;2025-12-31;2;149599;MANGELS INDUSTRIAL S.A.;Não-liderança;60;600;240;732;34;0;1
61.079.117/0001-05;2025-12-31;6;152475;ALPARGATAS S.A.;Liderança;1;69;0;10;0;22;0
61.079.117/0001-05;2025-12-31;6;152475;ALPARGATAS S.A.;Não-liderança;121;2156;836;7670;19;503;0
61.080.313/0001-91;2025-12-31;1;147861;COBRASMA S.A.;Liderança;0;0;0;0;0;0;0
61.080.313/0001-91;2025-12-31;1;147861;COBRASMA S.A.;Não-liderança;0;0;0;0;0;0;0
61.082.004/0001-50;2025-12-31;1;148292;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;Liderança;0;19;2;5;0;0;0
61.082.004/0001-50;2025-12-31;1;148292;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;Não-liderança;9;407;119;176;3;0;3
61.088.894/0001-08;2025-12-31;1;148547;CAMBUCI S.A.;Liderança;1;83;15;49;1;0;0
61.088.894/0001-08;2025-12-31;1;148547;CAMBUCI S.A.;Não-liderança;5;1653;287;997;16;0;4
61.092.037/0001-81;2025-12-31;1;149058;ETERNIT S.A.;Liderança;1;98;13;44;0;0;6
61.092.037/0001-81;2025-12-31;1;149058;ETERNIT S.A.;Não-liderança;13;542;220;879;4;0;37
61.156.113/0001-75;2025-12-31;3;152172;IOCHPE MAXION S.A.;Liderança;8;217;13;26;0;0;0
61.156.113/0001-75;2025-12-31;3;152172;IOCHPE MAXION S.A.;Não-liderança;75;4446;898;2677;32;0;3
61.156.931/0001-78;2025-12-31;4;149639;ALIPERTI S.A.;Liderança;0;2;0;0;0;0;0
61.156.931/0001-78;2025-12-31;4;149639;ALIPERTI S.A.;Não-liderança;0;4;0;0;0;0;0
61.186.680/0001-74;2025-12-31;6;152242;BANCO BMG S/A;Liderança;15;210;8;45;0;0;1
61.186.680/0001-74;2025-12-31;6;152242;BANCO BMG S/A;Não-liderança;23;748;95;267;3;0;0
61.189.288/0001-89;2025-12-31;3;152028;MARISA LOJAS S.A.;Liderança;13;382;73;331;4;0;4
61.189.288/0001-89;2025-12-31;3;152028;MARISA LOJAS S.A.;Não-liderança;36;1248;433;1575;11;0;29
61.190.096/0001-92;2025-12-31;5;152395;EUROFARMA LABORATÓRIOS S.A.;Liderança;21;796;38;253;2;0;7
61.190.096/0001-92;2025-12-31;5;152395;EUROFARMA LABORATÓRIOS S.A.;Não-liderança;126;4481;516;2261;15;0;37
61.351.532/0001-68;2025-12-31;5;152159;AZEVEDO E TRAVASSOS S.A.;Liderança;0;30;10;176;0;0;0
61.351.532/0001-68;2025-12-31;5;152159;AZEVEDO E TRAVASSOS S.A.;Não-liderança;2;250;160;1137;5;34;0
61.374.161/0001-30;2025-12-31;1;149188;BAUMER S.A.;Liderança;0;29;1;0;0;0;0
61.374.161/0001-30;2025-12-31;1;149188;BAUMER S.A.;Não-liderança;1;291;19;47;0;0;0
61.409.892/0001-73;2025-12-31;4;150545;COMPANHIA BRASILEIRA DE ALUMÍNIO;Liderança;4;202;3;30;1;0;13
61.409.892/0001-73;2025-12-31;4;150545;COMPANHIA BRASILEIRA DE ALUMÍNIO;Não-liderança;44;3098;484;1813;8;0;142
61.486.650/0001-83;2025-12-31;6;152460;DIAGNOSTICOS DA AMERICA S.A.;Liderança;84;1898;310;999;7;29;15
61.486.650/0001-83;2025-12-31;6;152460;DIAGNOSTICOS DA AMERICA S.A.;Não-liderança;759;18433;6568;19185;143;577;236
61.532.644/0001-15;2025-12-31;3;152402;ITAÚSA S.A.;Liderança;1;15;0;0;0;0;0
61.532.644/0001-15;2025-12-31;3;152402;ITAÚSA S.A.;Não-liderança;5;56;2;3;0;0;0
61.584.140/0001-49;2025-12-31;5;152249;REDE ENERGIA PARTICIPAÇÕES S.A.;Liderança;0;0;0;0;0;0;0
61.584.140/0001-49;2025-12-31;5;152249;REDE ENERGIA PARTICIPAÇÕES S.A.;Não-liderança;0;0;0;0;0;0;0
61.585.865/0001-51;2025-12-31;2;149483;RAIA DROGASIL S.A.;Liderança;59;2107;383;1622;10;0;152
61.585.865/0001-51;2025-12-31;2;149483;RAIA DROGASIL S.A.;Não-liderança;682;22908;7713;24370;223;0;4005
61.856.571/0001-17;2025-12-31;5;152356;CIA GAS DE SAO PAULO - COMGAS;Liderança;5;100;1;16;0;0;0
61.856.571/0001-17;2025-12-31;5;152356;CIA GAS DE SAO PAULO - COMGAS;Não-liderança;11;668;70;245;0;0;4
62.002.886/0001-60;2025-12-31;3;152353;SAO PAULO TURISMO S.A.;Liderança;4;25;4;2;0;0;0
62.002.886/0001-60;2025-12-31;3;152353;SAO PAULO TURISMO S.A.;Não-liderança;14;84;12;27;0;0;0
62.144.175/0001-20;2025-12-31;8;152118;BCO PINE S.A;Liderança;2;67;0;5;0;0;6
62.144.175/0001-20;2025-12-31;8;152118;BCO PINE S.A;Não-liderança;12;186;15;64;0;0;9
62.232.889/0001-90;2025-12-31;1;148512;BCO DAYCOVAL S.A.;Liderança;10;514;26;90;1;1;0
62.232.889/0001-90;2025-12-31;1;148512;BCO DAYCOVAL S.A.;Não-liderança;63;2089;240;813;6;0;0
62.258.884/0001-36;2025-12-31;1;149082;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Liderança;0;0;0;0;0;0;0
62.258.884/0001-36;2025-12-31;1;149082;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Não-liderança;0;0;0;0;0;0;0
62.984.091/0001-02;2025-12-31;4;152427;CRUZEIRO DO SUL EDUCACIONAL S.A.;Liderança;4;248;14;69;0;0;4
62.984.091/0001-02;2025-12-31;4;152427;CRUZEIRO DO SUL EDUCACIONAL S.A.;Não-liderança;89;4751;402;1868;8;0;134
64.904.295/0001-03;2025-02-28;7;149973;CAMIL ALIMENTOS S.A.;Liderança;0;0;0;0;0;0;320
64.904.295/0001-03;2025-02-28;7;149973;CAMIL ALIMENTOS S.A.;Não-liderança;0;0;0;0;0;0;5678
67.010.660/0001-24;2025-12-31;2;152385;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Liderança;1;74;1;7;0;0;0
67.010.660/0001-24;2025-12-31;2;152385;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Não-liderança;3;373;37;76;0;0;0
67.571.414/0001-41;2025-12-31;4;152222;VIVER INCORPORADORA E CONSTRUTORA S.A.;Liderança;0;12;0;1;0;0;0
67.571.414/0001-41;2025-12-31;4;152222;VIVER INCORPORADORA E CONSTRUTORA S.A.;Não-liderança;1;16;3;11;0;0;0
67.620.377/0001-14;2025-12-31;10;151981;MINERVA S.A.;Liderança;0;0;0;0;0;0;2382
67.620.377/0001-14;2025-12-31;10;151981;MINERVA S.A.;Não-liderança;0;0;0;0;0;0;31413
71.476.527/0001-35;2025-12-31;3;150823;CONSTRUTORA TENDA S.A.;Liderança;8;275;19;77;0;0;6
71.476.527/0001-35;2025-12-31;3;150823;CONSTRUTORA TENDA S.A.;Não-liderança;80;1516;1055;1823;14;0;21
71.673.990/0001-77;2025-12-31;10;152337;NATURA COSMÉTICOS S.A.;Liderança;13;503;23;60;1;0;3
71.673.990/0001-77;2025-12-31;10;152337;NATURA COSMÉTICOS S.A.;Não-liderança;131;2574;394;1093;8;0;29
73.178.600/0001-18;2025-12-31;4;152368;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Liderança;2;352;17;115;1;0;3
73.178.600/0001-18;2025-12-31;4;152368;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Não-liderança;71;2490;815;2516;6;0;138
75.315.333/0001-09;2025-12-31;9;151680;ATACADÃO S.A.;Liderança;182;6279;1714;6038;63;0;16
75.315.333/0001-09;2025-12-31;9;151680;ATACADÃO S.A.;Não-liderança;1524;42302;15786;52179;616;0;116
75.609.123/0001-23;2025-12-31;3;151251;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Liderança;2;141;5;31;0;0;0
75.609.123/0001-23;2025-12-31;3;151251;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Não-liderança;20;1160;102;874;4;0;5
76.483.817/0001-20;2025-12-31;7;152465;CIA PARANAENSE DE ENERGIA - COPEL;Liderança;7;330;10;21;0;1;0
76.483.817/0001-20;2025-12-31;7;152465;CIA PARANAENSE DE ENERGIA - COPEL;Não-liderança;149;3280;132;437;4;18;0
76.484.013/0001-45;2025-12-31;5;151950;CIA SANEAMENTO DO PARANA - SANEPAR;Liderança;11;275;5;22;0;7;0
76.484.013/0001-45;2025-12-31;5;151950;CIA SANEAMENTO DO PARANA - SANEPAR;Não-liderança;97;4615;283;607;5;120;0
76.535.764/0001-43;2025-12-31;5;152303;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Liderança;19;501;65;514;2;8;1
76.535.764/0001-43;2025-12-31;5;152303;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Não-liderança;167;4764;1123;9263;46;256;25
79.430.682/0001-22;2025-12-31;1;149161;FARMÁCIA E DROGARIA NISSEI S.A.;Liderança;7;446;14;83;1;0;0
79.430.682/0001-22;2025-12-31;1;149161;FARMÁCIA E DROGARIA NISSEI S.A.;Não-liderança;82;4905;354;2361;6;13;1
80.680.093/0001-81;2025-12-31;3;149508;SENIOR SISTEMAS S.A.;Liderança;2;202;2;23;0;0;18
80.680.093/0001-81;2025-12-31;3;149508;SENIOR SISTEMAS S.A.;Não-liderança;22;2201;99;414;2;0;226
81.243.735/0001-48;2025-12-31;4;149490;POSITIVO TECNOLOGIA S.A.;Liderança;5;327;6;90;1;141;0
81.243.735/0001-48;2025-12-31;4;149490;POSITIVO TECNOLOGIA S.A.;Não-liderança;86;2750;435;2348;17;1568;17
81.616.807/0001-55;2025-12-31;1;149083;GRANJA FARIA S.A.;Liderança;0;147;6;52;0;0;0
81.616.807/0001-55;2025-12-31;1;149083;GRANJA FARIA S.A.;Não-liderança;7;1254;139;676;1;0;0
82.120.676/0001-83;2025-12-31;1;148543;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Liderança;1;86;1;4;0;0;0
82.120.676/0001-83;2025-12-31;1;148543;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Não-liderança;8;559;76;200;3;0;0
82.508.433/0001-17;2025-12-31;5;151884;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Liderança;2;310;2;10;0;24;0
82.508.433/0001-17;2025-12-31;5;151884;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Não-liderança;15;2063;50;115;0;193;0
82.640.558/0001-04;2025-12-31;1;148680;KARSTEN S.A.;Liderança;0;77;1;4;0;0;0
82.640.558/0001-04;2025-12-31;1;148680;KARSTEN S.A.;Não-liderança;15;1682;166;564;5;15;0
82.643.537/0001-34;2025-12-31;2;149311;ELECTRO ACO ALTONA S.A.;Liderança;0;87;4;11;0;0;0
82.643.537/0001-34;2025-12-31;2;149311;ELECTRO ACO ALTONA S.A.;Não-liderança;16;809;164;415;11;2;0
82.901.000/0001-27;2025-12-31;2;150544;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Liderança;0;297;8;32;0;0;0
82.901.000/0001-27;2025-12-31;2;150544;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Não-liderança;63;3469;336;1865;20;0;0
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;Liderança;0;34;1;1;0;0;0
82.982.075/0001-80;2025-12-31;1;148206;TEXTIL RENAUXVIEW S.A.;Não-liderança;6;268;21;121;4;0;0
83.475.913/0001-91;2025-12-31;3;149810;PBG S/A;Liderança;0;0;0;0;0;0;362
83.475.913/0001-91;2025-12-31;3;149810;PBG S/A;Não-liderança;0;0;0;0;0;0;3748
83.878.892/0001-55;2025-12-31;7;152030;CENTRAIS ELET DE SANTA CATARINA S.A.;Liderança;1;512;11;15;0;0;0
83.878.892/0001-55;2025-12-31;7;152030;CENTRAIS ELET DE SANTA CATARINA S.A.;Não-liderança;15;2920;77;205;1;0;0
84.429.695/0001-11;2025-12-31;3;151256;WEG S.A.;Liderança;7;996;6;48;0;0;981
84.429.695/0001-11;2025-12-31;3;151256;WEG S.A.;Não-liderança;198;18907;1617;8404;42;0;11769
84.683.374/0001-49;2025-12-31;10;152430;TUPY S.A.;Liderança;2;292;12;109;1;0;226
84.683.374/0001-49;2025-12-31;10;152430;TUPY S.A.;Não-liderança;163;5468;1511;4671;122;0;4552
84.683.408/0001-03;2025-12-31;1;148745;DOHLER S.A.;Liderança;0;226;2;16;0;0;0
84.683.408/0001-03;2025-12-31;1;148745;DOHLER S.A.;Não-liderança;7;2024;77;331;7;0;0
84.683.671/0001-94;2025-12-31;2;150140;WETZEL S.A.;Liderança;0;31;1;6;0;3;0
84.683.671/0001-94;2025-12-31;2;150140;WETZEL S.A.;Não-liderança;4;588;70;242;2;62;0
84.693.183/0001-68;2025-12-31;2;150785;SCHULZ S.A.;Liderança;0;133;1;0;0;0;1
84.693.183/0001-68;2025-12-31;2;150785;SCHULZ S.A.;Não-liderança;5;2797;135;422;4;165;9
85.041.333/0001-11;2025-12-31;1;148423;PORTO PONTA DO FELIX S/A;Liderança;1;27;1;5;0;0;0
85.041.333/0001-11;2025-12-31;1;148423;PORTO PONTA DO FELIX S/A;Não-liderança;1;168;5;92;1;0;0
85.778.074/0001-06;2025-12-31;4;151934;METALURGICA RIOSULENSE S.A.;Liderança;0;47;1;7;0;0;2
85.778.074/0001-06;2025-12-31;4;151934;METALURGICA RIOSULENSE S.A.;Não-liderança;3;579;47;164;5;0;20
86.375.425/0001-09;2025-12-31;4;149853;METISA METALURGICA TIMBOENSE S.A.;Liderança;0;31;0;0;0;0;0
86.375.425/0001-09;2025-12-31;4;149853;METISA METALURGICA TIMBOENSE S.A.;Não-liderança;11;701;54;343;3;0;0
87.043.832/0001-73;2025-12-31;4;150817;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Liderança;0;0;0;0;0;0;0
87.043.832/0001-73;2025-12-31;4;150817;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Não-liderança;0;0;0;0;0;0;0
87.456.562/0001-22;2025-12-31;1;149034;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Liderança;0;23;1;0;0;0;0
87.456.562/0001-22;2025-12-31;1;149034;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Não-liderança;5;956;252;240;4;0;0
87.762.563/0001-03;2025-12-31;1;148761;CIA HABITASUL DE PARTICIPACOES;Liderança;0;35;3;2;0;0;0
87.762.563/0001-03;2025-12-31;1;148761;CIA HABITASUL DE PARTICIPACOES;Não-liderança;0;173;23;29;0;0;0
87.870.952/0001-44;2025-12-31;2;149413;BORRACHAS VIPAL S.A.;Liderança;0;89;5;23;0;0;0
87.870.952/0001-44;2025-12-31;2;149413;BORRACHAS VIPAL S.A.;Não-liderança;14;1334;537;909;11;0;0
88.610.126/0001-29;2025-12-31;10;152394;FRAS-LE S.A.;Liderança;2;149;6;13;1;65;22
88.610.126/0001-29;2025-12-31;10;152394;FRAS-LE S.A.;Não-liderança;49;2965;470;1251;54;214;885
88.610.191/0001-54;2025-12-31;3;152143;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Liderança;0;108;2;0;0;0;0
88.610.191/0001-54;2025-12-31;3;152143;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Não-liderança;3;1796;121;178;2;0;2
88.611.835/0001-29;2025-12-31;5;152323;MARCOPOLO S.A.;Liderança;5;675;7;46;0;0;0
88.611.835/0001-29;2025-12-31;5;152323;MARCOPOLO S.A.;Não-liderança;103;7468;1283;3204;55;0;18
88.613.658/0001-10;2025-06-30;1;143453;PETTENATI S.A. INDUSTRIA TEXTIL;Liderança;0;62;0;2;0;0;0
88.613.658/0001-10;2025-06-30;1;143453;PETTENATI S.A. INDUSTRIA TEXTIL;Não-liderança;9;957;51;216;5;0;0
89.086.144/0001-16;2025-12-31;7;151946;RANDONCORP S.A.;Liderança;4;546;14;51;2;67;26
89.086.144/0001-16;2025-12-31;7;151946;RANDONCORP S.A.;Não-liderança;150;9402;1372;3511;125;302;1027
89.096.457/0001-55;2025-12-31;6;152229;SLC AGRICOLA S.A.;Liderança;1;274;13;160;0;0;0
89.096.457/0001-55;2025-12-31;6;152229;SLC AGRICOLA S.A.;Não-liderança;29;1227;413;3937;9;2;0
89.463.822/0001-12;2025-12-31;7;152070;LUPATECH S.A;Liderança;0;0;0;0;0;0;33
89.463.822/0001-12;2025-12-31;7;152070;LUPATECH S.A;Não-liderança;0;0;0;0;0;0;286
89.637.490/0001-45;2025-12-31;6;151716;KLABIN S.A.;Liderança;26;1133;56;376;3;0;13
89.637.490/0001-45;2025-12-31;6;151716;KLABIN S.A.;Não-liderança;187;9605;1141;5767;44;0;375
89.850.341/0001-60;2025-12-31;3;151440;GRENDENE S.A.;Liderança;15;367;26;189;2;0;0
89.850.341/0001-60;2025-12-31;3;151440;GRENDENE S.A.;Não-liderança;414;3658;1987;11859;77;0;13
90.076.886/0001-40;2025-12-31;1;149224;MINUPAR PARTICIPACOES S.A.;Liderança;0;46;0;2;0;0;0
90.076.886/0001-40;2025-12-31;1;149224;MINUPAR PARTICIPACOES S.A.;Não-liderança;10;1630;647;289;13;0;0
90.400.888/0001-42;2025-12-31;9;152358;BCO SANTANDER (BRASIL) S.A.;Liderança;197;4281;206;1034;6;7;1
90.400.888/0001-42;2025-12-31;9;152358;BCO SANTANDER (BRASIL) S.A.;Não-liderança;957;30130;4127;14596;86;15;3
90.441.460/0001-48;2025-12-31;2;149333;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Liderança;0;46;1;2;0;0;0
90.441.460/0001-48;2025-12-31;2;149333;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Não-liderança;3;381;17;63;1;0;2
91.333.666/0001-17;2025-12-31;2;151632;RECRUSUL S.A.;Liderança;0;5;0;0;0;0;0
91.333.666/0001-17;2025-12-31;2;151632;RECRUSUL S.A.;Não-liderança;0;55;10;0;0;0;0
91.983.056/0001-69;2025-12-31;5;151648;KEPLER WEBER S.A.;Liderança;1;122;0;24;0;0;3
91.983.056/0001-69;2025-12-31;5;151648;KEPLER WEBER S.A.;Não-liderança;14;1138;56;391;6;0;98
92.012.467/0001-70;2025-12-31;6;152267;GRAZZIOTIN S.A.;Liderança;2;349;14;53;0;0;0
92.012.467/0001-70;2025-12-31;6;152267;GRAZZIOTIN S.A.;Não-liderança;9;1901;126;413;3;0;0
92.660.570/0001-26;2025-12-31;3;151909;TREVISA INVESTIMENTOS S.A.;Liderança;0;42;0;7;0;0;0
92.660.570/0001-26;2025-12-31;3;151909;TREVISA INVESTIMENTOS S.A.;Não-liderança;0;204;20;33;0;0;0
92.665.611/0001-77;2025-12-31;3;151847;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Liderança;2;712;36;97;0;0;0
92.665.611/0001-77;2025-12-31;3;151847;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Não-liderança;112;7124;1219;2395;30;0;0
92.690.783/0001-09;2025-12-31;7;152454;METALURGICA GERDAU S.A.;Liderança;98;2556;155;623;2;150;702
92.690.783/0001-09;2025-12-31;7;152454;METALURGICA GERDAU S.A.;Não-liderança;445;9764;2479;5684;46;431;4253
92.693.019/0001-89;2025-12-31;1;148383;PANATLANTICA S.A.;Liderança;0;41;1;3;0;0;0
92.693.019/0001-89;2025-12-31;1;148383;PANATLANTICA S.A.;Não-liderança;0;454;43;64;0;0;0
92.702.067/0001-96;2025-12-31;16;152354;BCO ESTADO DO RIO GRANDE DO SUL S.A.;Liderança;2;1089;13;68;0;0;1
92.702.067/0001-96;2025-12-31;16;152354;BCO ESTADO DO RIO GRANDE DO SUL S.A.;Não-liderança;19;7326;324;588;7;5;29
92.715.812/0001-31;2025-12-31;3;152414;CPFL TRANSMISSÃO S.A.;Liderança;2;49;0;0;0;0;1
92.715.812/0001-31;2025-12-31;3;152414;CPFL TRANSMISSÃO S.A.;Não-liderança;3;431;22;46;1;0;7
92.749.225/0001-63;2025-12-31;1;149050;HERCULES S.A. FABRICA DE TALHERES;Liderança;0;9;0;0;0;0;0
92.749.225/0001-63;2025-12-31;1;149050;HERCULES S.A. FABRICA DE TALHERES;Não-liderança;0;0;0;0;0;0;1
92.754.738/0001-62;2025-12-31;5;152361;LOJAS RENNER S.A.;Liderança;71;1664;350;768;12;0;92
92.754.738/0001-62;2025-12-31;5;152361;LOJAS RENNER S.A.;Não-liderança;388;9538;3514;7552;104;0;1049
92.781.335/0001-02;2025-12-31;2;149248;TAURUS ARMAS S.A.;Liderança;0;149;5;1;0;44;0
92.781.335/0001-02;2025-12-31;2;149248;TAURUS ARMAS S.A.;Não-liderança;0;1052;73;39;0;770;0
92.791.243/0001-03;2025-12-31;2;152192;IRANI PAPEL E EMBALAGEM S.A.;Liderança;1;160;4;17;0;0;0
92.791.243/0001-03;2025-12-31;2;152192;IRANI PAPEL E EMBALAGEM S.A.;Não-liderança;16;1500;129;512;1;0;52
93.828.986/0001-73;2025-12-31;1;148201;CEMEPE INVESTIMENTOS S.A.;Liderança;0;0;0;0;0;0;0
93.828.986/0001-73;2025-12-31;1;148201;CEMEPE INVESTIMENTOS S.A.;Não-liderança;0;0;0;0;0;0;0
94.813.102/0001-70;2025-12-31;4;149609;TRÊS TENTOS AGROINDUSTRIAL S/A;Liderança;1;477;15;83;0;0;13
94.813.102/0001-70;2025-12-31;4;149609;TRÊS TENTOS AGROINDUSTRIAL S/A;Não-liderança;12;1347;124;443;6;0;27
95.426.862/0001-97;2025-12-31;1;148813;EXCELSIOR ALIMENTOS S.A.;Liderança;0;32;0;1;0;0;0
95.426.862/0001-97;2025-12-31;1;148813;EXCELSIOR ALIMENTOS S.A.;Não-liderança;0;422;51;38;0;0;0
96.298.013/0001-68;2025-12-31;5;152153;PACAEMBU CONSTRUTORA S.A.;Liderança;10;143;5;29;0;0;84
96.298.013/0001-68;2025-12-31;5;152153;PACAEMBU CONSTRUTORA S.A.;Não-liderança;4;284;44;136;0;0;433
96.418.264/0218-02;2025-12-31;6;152221;LOJAS QUERO QUERO S.A.;Liderança;8;738;25;147;1;0;14
96.418.264/0218-02;2025-12-31;6;152221;LOJAS QUERO QUERO S.A.;Não-liderança;47;5877;448;1264;22;0;168
97.191.902/0001-94;2025-12-31;2;149803;CONSERVAS ODERICH S.A.;Liderança;0;115;13;10;0;0;0
97.191.902/0001-94;2025-12-31;2;149803;CONSERVAS ODERICH S.A.;Não-liderança;0;1738;150;259;0;0;0
97.837.181/0001-47;2025-12-31;3;152390;DEXCO S.A.;Liderança;16;658;12;93;0;0;35
97.837.181/0001-47;2025-12-31;3;152390;DEXCO S.A.;Não-liderança;85;5708;916;3350;15;0;870
