CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Posicao;Quantidade_Amarelo;Quantidade_Branco;Quantidade_Preto;Quantidade_Pardo;Quantidade_Indigena;Quantidade_Outros;Quantidade_Sem_Resposta
59.717.553/0001-02;2024-12-31;8;146707;GRUPO MULTI S.A.;Liderança;0;85;8;58;0;0;254
59.717.553/0001-02;2024-12-31;8;146707;GRUPO MULTI S.A.;Não-liderança;6;594;84;993;0;0;2511
59.789.545/0001-71;2024-12-31;3;148010;POLPAR S.A.;Liderança;0;0;0;0;0;0;0
59.789.545/0001-71;2024-12-31;3;148010;POLPAR S.A.;Não-liderança;0;0;0;0;0;0;0
59.981.829/0001-65;2024-12-31;9;146313;RODOBENS SA;Liderança;6;263;8;70;0;0;22
59.981.829/0001-65;2024-12-31;9;146313;RODOBENS SA;Não-liderança;34;1409;190;993;4;0;129
60.444.437/0001-46;2024-12-31;9;147360;LIGHT SERVICOS DE ELETRICIDADE S.A.;Liderança;6;98;6;32;1;0;3
60.444.437/0001-46;2024-12-31;9;147360;LIGHT SERVICOS DE ELETRICIDADE S.A.;Não-liderança;58;1440;704;1777;20;0;182
60.476.884/0001-87;2024-12-31;6;146741;MAHLE METAL LEVE S.A.;Liderança;4;263;7;59;0;1;7
60.476.884/0001-87;2024-12-31;6;146741;MAHLE METAL LEVE S.A.;Não-liderança;108;3918;435;1583;26;32;151
60.537.263/0001-66;2024-12-31;6;146734;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;Liderança;4;150;9;87;5;0;0
60.537.263/0001-66;2024-12-31;6;146734;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;Não-liderança;50;2156;697;2817;62;30;0
60.543.816/0001-93;2024-12-31;14;147294;IGUATEMI S.A.;Liderança;6;111;4;16;1;0;0
60.543.816/0001-93;2024-12-31;14;147294;IGUATEMI S.A.;Não-liderança;6;198;19;67;0;0;2
60.651.809/0001-05;2024-12-31;3;148014;SUZANO HOLDING S.A.;Liderança;0;7;0;1;0;0;0
60.651.809/0001-05;2024-12-31;3;148014;SUZANO HOLDING S.A.;Não-liderança;1;11;0;6;0;0;0
60.730.348/0001-66;2024-12-31;7;147377;CIA MELHORAMENTOS DE SAO PAULO;Liderança;1;49;4;2;0;0;0
60.730.348/0001-66;2024-12-31;7;147377;CIA MELHORAMENTOS DE SAO PAULO;Não-liderança;1;263;24;49;0;0;0
60.746.948/0001-12;2024-12-31;34;148003;BCO BRADESCO S.A.;Liderança;206;8421;279;2202;12;0;18
60.746.948/0001-12;2024-12-31;34;148003;BCO BRADESCO S.A.;Não-liderança;924;50624;3404;18904;110;0;488
60.840.055/0001-31;2024-12-31;8;147374;FLEURY S.A.;Liderança;23;905;83;640;0;4;0
60.840.055/0001-31;2024-12-31;8;147374;FLEURY S.A.;Não-liderança;219;8612;2364;9452;17;81;0
60.851.615/0001-53;2024-12-31;5;148073;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;Liderança;1;9;0;0;0;0;0
60.851.615/0001-53;2024-12-31;5;148073;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;Não-liderança;0;75;3;14;0;0;0
60.872.504/0001-23;2024-12-31;18;146853;ITAU UNIBANCO HOLDING S.A.;Liderança;550;10974;381;1611;11;0;75
60.872.504/0001-23;2024-12-31;18;146853;ITAU UNIBANCO HOLDING S.A.;Não-liderança;2017;49367;5330;18633;138;0;802
60.884.319/0001-59;2024-12-31;1;137162;NORDON INDUSTRIAS METALURGICAS S.A.;Liderança;0;0;0;0;0;1;0
60.884.319/0001-59;2024-12-31;1;137162;NORDON INDUSTRIAS METALURGICAS S.A.;Não-liderança;0;0;0;0;0;1;0
60.894.730/0001-05;2024-12-31;17;146837;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Liderança;4;222;8;60;1;0;2
60.894.730/0001-05;2024-12-31;17;146837;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Não-liderança;110;4803;1302;6624;31;0;761
61.022.042/0001-18;2024-12-31;10;148000;CONSTRUTORA ADOLPHO LINDENBERG S.A.;Liderança;0;32;0;2;0;0;0
61.022.042/0001-18;2024-12-31;10;148000;CONSTRUTORA ADOLPHO LINDENBERG S.A.;Não-liderança;0;66;7;26;0;0;0
61.065.298/0001-02;2024-12-31;7;147969;MANGELS INDUSTRIAL S.A.;Liderança;0;49;9;4;0;0;0
61.065.298/0001-02;2024-12-31;7;147969;MANGELS INDUSTRIAL S.A.;Não-liderança;0;0;0;0;0;0;1783
61.065.751/0001-80;2024-12-31;21;152150;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;Liderança;0;12;1;5;0;0;0
61.065.751/0001-80;2024-12-31;21;152150;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;Não-liderança;0;33;8;37;0;0;0
61.079.117/0001-05;2024-12-31;11;148081;ALPARGATAS S.A.;Liderança;1;77;0;6;0;0;23
61.079.117/0001-05;2024-12-31;11;148081;ALPARGATAS S.A.;Não-liderança;136;2244;825;8022;16;0;625
61.080.313/0001-91;2024-12-31;1;135983;COBRASMA S.A.;Liderança;0;0;0;1;0;0;0
61.080.313/0001-91;2024-12-31;1;135983;COBRASMA S.A.;Não-liderança;0;0;0;1;0;0;0
61.082.004/0001-50;2024-12-31;3;146667;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;Liderança;0;19;2;5;0;0;0
61.082.004/0001-50;2024-12-31;3;146667;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;Não-liderança;9;427;129;176;3;0;3
61.088.894/0001-08;2024-12-31;5;146933;CAMBUCI S.A.;Liderança;1;83;15;49;1;0;0
61.088.894/0001-08;2024-12-31;5;146933;CAMBUCI S.A.;Não-liderança;5;1653;287;997;16;0;4
61.156.113/0001-75;2024-12-31;8;146524;IOCHPE MAXION S.A.;Liderança;9;231;14;27;0;0;3
61.156.113/0001-75;2024-12-31;8;146524;IOCHPE MAXION S.A.;Não-liderança;72;4017;842;2465;34;0;607
61.156.931/0001-78;2024-12-31;2;147493;ALIPERTI S.A.;Liderança;0;3;0;0;0;0;0
61.156.931/0001-78;2024-12-31;2;147493;ALIPERTI S.A.;Não-liderança;0;32;6;12;0;0;0
61.186.680/0001-74;2024-12-31;16;146870;BANCO BMG S/A;Liderança;12;201;7;32;0;0;2
61.186.680/0001-74;2024-12-31;16;146870;BANCO BMG S/A;Não-liderança;31;630;96;260;2;0;9
61.189.288/0001-89;2024-12-31;6;146805;MARISA LOJAS S.A.;Liderança;10;446;79;402;2;0;9
61.189.288/0001-89;2024-12-31;6;146805;MARISA LOJAS S.A.;Não-liderança;49;1826;594;2148;18;0;48
61.190.096/0001-92;2024-12-31;11;146646;EUROFARMA LABORATÓRIOS S.A.;Liderança;6;633;10;50;0;0;0
61.190.096/0001-92;2024-12-31;11;146646;EUROFARMA LABORATÓRIOS S.A.;Não-liderança;64;4094;329;1367;9;0;0
61.351.532/0001-68;2024-12-31;19;148888;AZEVEDO E TRAVASSOS S.A.;Liderança;0;8;2;1;0;0;0
61.351.532/0001-68;2024-12-31;19;148888;AZEVEDO E TRAVASSOS S.A.;Não-liderança;0;44;10;15;2;0;0
61.374.161/0001-30;2024-12-31;1;138436;BAUMER S.A.;Liderança;0;38;1;0;0;0;0
61.374.161/0001-30;2024-12-31;1;138436;BAUMER S.A.;Não-liderança;1;299;16;39;0;0;0
61.409.892/0001-73;2024-12-31;11;147032;COMPANHIA BRASILEIRA DE ALUMÍNIO;Liderança;3;298;15;64;0;0;25
61.409.892/0001-73;2024-12-31;11;147032;COMPANHIA BRASILEIRA DE ALUMÍNIO;Não-liderança;42;2887;429;1605;8;0;171
61.486.650/0001-83;2024-12-31;14;148230;DIAGNOSTICOS DA AMERICA S.A.;Liderança;79;1674;220;722;6;0;40
61.486.650/0001-83;2024-12-31;14;148230;DIAGNOSTICOS DA AMERICA S.A.;Não-liderança;807;18790;6417;19228;139;0;1062
61.532.644/0001-15;2024-12-31;8;147440;ITAÚSA S.A.;Liderança;1;15;0;0;0;0;0
61.532.644/0001-15;2024-12-31;8;147440;ITAÚSA S.A.;Não-liderança;6;58;1;4;0;0;0
61.584.140/0001-49;2024-12-31;2;147281;REDE ENERGIA PARTICIPAÇÕES S.A.;Liderança;0;0;0;0;0;0;1
61.584.140/0001-49;2024-12-31;2;147281;REDE ENERGIA PARTICIPAÇÕES S.A.;Não-liderança;0;0;0;0;0;0;1
61.585.865/0001-51;2024-12-31;13;146900;RAIA DROGASIL S.A.;Liderança;49;1794;297;1262;7;0;602
61.585.865/0001-51;2024-12-31;13;146900;RAIA DROGASIL S.A.;Não-liderança;354;13828;4457;14583;106;0;19877
61.856.571/0001-17;2024-12-31;11;148092;CIA GAS DE SAO PAULO - COMGAS;Liderança;5;111;2;13;0;0;0
61.856.571/0001-17;2024-12-31;11;148092;CIA GAS DE SAO PAULO - COMGAS;Não-liderança;12;686;55;188;0;0;11
62.002.886/0001-60;2024-12-31;4;147775;SAO PAULO TURISMO S.A.;Liderança;1;24;3;2;0;0;0
62.002.886/0001-60;2024-12-31;4;147775;SAO PAULO TURISMO S.A.;Não-liderança;12;82;13;21;0;0;0
62.144.175/0001-20;2024-12-31;23;146950;BCO PINE S.A;Liderança;2;67;0;5;0;0;6
62.144.175/0001-20;2024-12-31;23;146950;BCO PINE S.A;Não-liderança;10;163;11;51;0;0;9
62.232.889/0001-90;2024-12-31;1;138602;BCO DAYCOVAL S.A.;Liderança;8;463;21;80;1;5;0
62.232.889/0001-90;2024-12-31;1;138602;BCO DAYCOVAL S.A.;Não-liderança;58;1988;214;683;4;19;0
62.258.884/0001-36;2024-12-31;7;146706;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Liderança;8;198;11;54;0;0;1
62.258.884/0001-36;2024-12-31;7;146706;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;Não-liderança;11;766;108;541;3;0;2
62.984.091/0001-02;2024-12-31;14;147981;CRUZEIRO DO SUL EDUCACIONAL S.A.;Liderança;0;194;9;41;0;0;4
62.984.091/0001-02;2024-12-31;14;147981;CRUZEIRO DO SUL EDUCACIONAL S.A.;Não-liderança;75;4961;373;1901;5;0;179
64.904.295/0001-03;2024-02-28;5;139520;CAMIL ALIMENTOS S.A.;Liderança;0;0;0;0;0;0;321
64.904.295/0001-03;2024-02-28;5;139520;CAMIL ALIMENTOS S.A.;Não-liderança;0;0;0;0;0;0;5536
64.904.295/0001-03;2024-02-29;2;133838;CAMIL ALIMENTOS S.A.;Liderança;0;0;0;0;0;0;321
64.904.295/0001-03;2024-02-29;2;133838;CAMIL ALIMENTOS S.A.;Não-liderança;0;0;0;0;0;0;5536
67.010.660/0001-24;2024-12-31;10;148168;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Liderança;1;95;3;3;0;6;0
67.010.660/0001-24;2024-12-31;10;148168;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Não-liderança;1;331;16;41;0;91;0
67.571.414/0001-41;2024-12-31;13;147664;VIVER INCORPORADORA E CONSTRUTORA S.A.;Liderança;0;22;0;3;0;0;0
67.571.414/0001-41;2024-12-31;13;147664;VIVER INCORPORADORA E CONSTRUTORA S.A.;Não-liderança;2;30;4;20;0;0;0
67.620.377/0001-14;2024-12-31;7;147278;MINERVA S.A.;Liderança;0;0;0;0;0;0;1707
67.620.377/0001-14;2024-12-31;7;147278;MINERVA S.A.;Não-liderança;0;0;0;0;0;0;22176
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;Liderança;1;23;0;5;0;0;0
68.400.225/0001-79;2024-06-30;5;139657;CLARANET TECHNOLOGY S.A.;Não-liderança;1;128;16;44;1;0;0
71.208.516/0001-74;2024-12-31;7;147521;ALGAR TELECOM S/A;Liderança;1;185;9;93;0;0;0
71.208.516/0001-74;2024-12-31;7;147521;ALGAR TELECOM S/A;Não-liderança;32;1821;290;1662;4;0;132
71.476.527/0001-35;2024-12-31;16;148082;CONSTRUTORA TENDA S.A.;Liderança;7;193;12;63;0;0;7
71.476.527/0001-35;2024-12-31;16;148082;CONSTRUTORA TENDA S.A.;Não-liderança;73;1086;715;1393;8;0;26
73.178.600/0001-18;2024-12-31;12;147752;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Liderança;1;295;17;72;0;0;3
73.178.600/0001-18;2024-12-31;12;147752;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Não-liderança;67;2184;680;2565;5;0;289
75.315.333/0001-09;2024-12-31;7;147348;ATACADÃO S.A.;Liderança;82;2935;472;1939;24;4;12
75.315.333/0001-09;2024-12-31;7;147348;ATACADÃO S.A.;Não-liderança;1962;55394;19937;66363;820;100;309
75.609.123/0001-23;2024-12-31;7;148518;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Liderança;2;131;3;30;0;0;0
75.609.123/0001-23;2024-12-31;7;148518;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Não-liderança;12;1154;88;869;4;7;0
76.483.817/0001-20;2024-12-31;15;147033;CIA PARANAENSE DE ENERGIA - COPEL;Liderança;7;358;10;24;0;1;0
76.483.817/0001-20;2024-12-31;15;147033;CIA PARANAENSE DE ENERGIA - COPEL;Não-liderança;187;4464;166;555;8;24;0
76.484.013/0001-45;2024-12-31;12;147109;CIA SANEAMENTO DO PARANA - SANEPAR;Liderança;9;219;6;19;0;0;0
76.484.013/0001-45;2024-12-31;12;147109;CIA SANEAMENTO DO PARANA - SANEPAR;Não-liderança;74;3692;238;434;3;29;0
76.535.764/0001-43;2024-12-31;17;147299;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Liderança;5;411;18;444;2;0;344
76.535.764/0001-43;2024-12-31;17;147299;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Não-liderança;151;3750;624;7534;31;0;5381
79.430.682/0001-22;2024-12-31;6;146410;FARMÁCIA E DROGARIA NISSEI S.A.;Liderança;4;419;9;45;0;0;0
79.430.682/0001-22;2024-12-31;6;146410;FARMÁCIA E DROGARIA NISSEI S.A.;Não-liderança;3;4446;154;1735;0;0;1
80.680.093/0001-81;2024-12-31;3;144368;SENIOR SISTEMAS S.A.;Liderança;0;92;2;9;0;0;118
80.680.093/0001-81;2024-12-31;3;144368;SENIOR SISTEMAS S.A.;Não-liderança;12;867;44;187;0;2;1477
81.243.735/0001-48;2024-12-31;23;146813;POSITIVO TECNOLOGIA S.A.;Liderança;5;223;3;23;0;0;0
81.243.735/0001-48;2024-12-31;23;146813;POSITIVO TECNOLOGIA S.A.;Não-liderança;35;1289;181;1109;8;0;124
81.616.807/0001-55;2024-12-31;2;146642;GRANJA FARIA S.A.;Liderança;0;136;10;50;0;0;0
81.616.807/0001-55;2024-12-31;2;146642;GRANJA FARIA S.A.;Não-liderança;0;1092;144;778;1;1;0
82.120.676/0001-83;2024-12-31;1;138483;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Liderança;0;85;1;3;0;0;0
82.120.676/0001-83;2024-12-31;1;138483;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Não-liderança;0;591;90;126;1;0;0
82.508.433/0001-17;2024-12-31;13;146909;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Liderança;3;263;2;6;0;29;0
82.508.433/0001-17;2024-12-31;13;146909;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Não-liderança;12;1961;44;87;0;289;0
82.640.558/0001-04;2024-12-31;3;148107;KARSTEN S.A.;Liderança;0;80;1;5;0;0;0
82.640.558/0001-04;2024-12-31;3;148107;KARSTEN S.A.;Não-liderança;14;1802;137;369;3;15;0
82.643.537/0001-34;2024-12-31;6;148155;ELECTRO ACO ALTONA S.A.;Liderança;0;0;0;0;0;0;92
82.643.537/0001-34;2024-12-31;6;148155;ELECTRO ACO ALTONA S.A.;Não-liderança;0;0;0;0;0;0;1270
82.901.000/0001-27;2024-12-31;4;146945;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Liderança;4;247;10;55;0;0;0
82.901.000/0001-27;2024-12-31;4;146945;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Não-liderança;47;2756;292;1478;19;8;59
82.982.075/0001-80;2024-12-31;3;146677;TEXTIL RENAUXVIEW S.A.;Liderança;0;39;1;2;0;0;0
82.982.075/0001-80;2024-12-31;3;146677;TEXTIL RENAUXVIEW S.A.;Não-liderança;8;255;25;117;3;0;0
83.475.913/0001-91;2024-12-31;12;148381;PBG S/A;Liderança;6;214;10;45;2;1;0
83.475.913/0001-91;2024-12-31;12;148381;PBG S/A;Não-liderança;116;2031;329;1144;47;22;0
83.878.892/0001-55;2024-12-31;10;148184;CENTRAIS ELET DE SANTA CATARINA S.A.;Liderança;0;533;10;17;0;0;2
83.878.892/0001-55;2024-12-31;10;148184;CENTRAIS ELET DE SANTA CATARINA S.A.;Não-liderança;15;2898;82;196;1;0;12
84.429.695/0001-11;2024-12-31;5;147065;WEG S.A.;Liderança;6;956;6;38;0;0;955
84.429.695/0001-11;2024-12-31;5;147065;WEG S.A.;Não-liderança;123;18645;1305;7114;17;82;10258
84.683.374/0001-49;2024-12-31;14;148080;TUPY S.A.;Liderança;0;0;0;0;0;0;710
84.683.374/0001-49;2024-12-31;14;148080;TUPY S.A.;Não-liderança;0;0;0;0;0;0;19099
84.683.408/0001-03;2024-12-31;4;142129;DOHLER S.A.;Liderança;1;239;3;22;0;0;0
84.683.408/0001-03;2024-12-31;4;142129;DOHLER S.A.;Não-liderança;13;2242;90;346;8;0;0
84.683.671/0001-94;2024-12-31;3;145163;WETZEL S.A.;Liderança;0;32;1;3;0;0;0
84.683.671/0001-94;2024-12-31;3;145163;WETZEL S.A.;Não-liderança;4;570;63;191;1;73;0
84.693.183/0001-68;2024-12-31;5;147456;SCHULZ S.A.;Liderança;0;131;1;1;0;0;0
84.693.183/0001-68;2024-12-31;5;147456;SCHULZ S.A.;Não-liderança;1;2821;111;223;0;170;0
85.041.333/0001-11;2024-12-31;1;138558;PORTO PONTA DO FELIX S/A;Liderança;0;10;0;0;0;0;0
85.041.333/0001-11;2024-12-31;1;138558;PORTO PONTA DO FELIX S/A;Não-liderança;0;254;0;0;0;0;0
85.778.074/0001-06;2024-12-31;3;138108;METALURGICA RIOSULENSE S.A.;Liderança;0;43;1;6;0;0;0
85.778.074/0001-06;2024-12-31;3;138108;METALURGICA RIOSULENSE S.A.;Não-liderança;1;544;27;119;4;0;58
86.375.425/0001-09;2024-12-31;4;143696;METISA METALURGICA TIMBOENSE S.A.;Liderança;0;27;0;1;0;0;0
86.375.425/0001-09;2024-12-31;4;143696;METISA METALURGICA TIMBOENSE S.A.;Não-liderança;10;687;50;302;3;0;0
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Liderança;0;3;0;0;0;0;0
87.043.832/0001-73;2024-12-31;5;148341;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Não-liderança;0;1;0;0;0;0;0
87.456.562/0001-22;2024-12-31;3;148330;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Liderança;0;22;1;0;0;0;0
87.456.562/0001-22;2024-12-31;3;148330;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Não-liderança;4;904;256;219;5;0;0
87.762.563/0001-03;2024-12-31;4;144475;CIA HABITASUL DE PARTICIPACOES;Liderança;0;31;0;4;0;0;0
87.762.563/0001-03;2024-12-31;4;144475;CIA HABITASUL DE PARTICIPACOES;Não-liderança;0;169;22;16;0;0;0
87.870.952/0001-44;2024-12-31;4;144225;BORRACHAS VIPAL S.A.;Liderança;0;87;5;22;0;0;0
87.870.952/0001-44;2024-12-31;4;144225;BORRACHAS VIPAL S.A.;Não-liderança;8;1254;488;765;11;0;0
88.610.126/0001-29;2024-12-31;11;146627;FRAS-LE S.A.;Liderança;0;91;1;8;0;0;63
88.610.126/0001-29;2024-12-31;11;146627;FRAS-LE S.A.;Não-liderança;11;1518;197;356;0;0;2930
88.610.191/0001-54;2024-12-31;5;147125;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Liderança;0;104;2;2;0;0;0
88.610.191/0001-54;2024-12-31;5;147125;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Não-liderança;3;1808;114;166;2;0;2
88.611.835/0001-29;2024-12-31;12;147203;MARCOPOLO S.A.;Liderança;4;618;7;36;0;0;0
88.611.835/0001-29;2024-12-31;12;147203;MARCOPOLO S.A.;Não-liderança;87;7006;1109;2641;30;33;0
88.613.658/0001-10;2024-06-30;5;139863;PETTENATI S.A. INDUSTRIA TEXTIL;Liderança;0;73;0;5;0;0;0
88.613.658/0001-10;2024-06-30;5;139863;PETTENATI S.A. INDUSTRIA TEXTIL;Não-liderança;7;1034;43;215;0;0;0
89.086.144/0001-16;2024-12-31;9;147750;RANDONCORP S.A.;Liderança;0;364;5;25;0;0;159
89.086.144/0001-16;2024-12-31;9;147750;RANDONCORP S.A.;Não-liderança;60;5706;582;1538;27;0;6991
89.096.457/0001-55;2024-12-31;8;148008;SLC AGRICOLA S.A.;Liderança;3;164;22;220;0;0;8
89.096.457/0001-55;2024-12-31;8;148008;SLC AGRICOLA S.A.;Não-liderança;36;1434;391;3382;22;2;73
89.463.822/0001-12;2024-12-31;20;148312;LUPATECH S.A;Liderança;0;0;0;0;0;0;33
89.463.822/0001-12;2024-12-31;20;148312;LUPATECH S.A;Não-liderança;0;0;0;0;0;0;388
89.637.490/0001-45;2024-12-31;9;147821;KLABIN S.A.;Liderança;26;1118;50;355;7;0;35
89.637.490/0001-45;2024-12-31;9;147821;KLABIN S.A.;Não-liderança;147;8672;991;5398;41;0;685
89.850.341/0001-60;2024-12-31;11;147114;GRENDENE S.A.;Liderança;13;360;24;173;2;0;0
89.850.341/0001-60;2024-12-31;11;147114;GRENDENE S.A.;Não-liderança;409;3409;1849;10779;71;0;0
90.076.886/0001-40;2024-12-31;4;147162;MINUPAR PARTICIPACOES S.A.;Liderança;1;47;0;0;0;0;0
90.076.886/0001-40;2024-12-31;4;147162;MINUPAR PARTICIPACOES S.A.;Não-liderança;11;1744;557;254;11;0;2
90.400.888/0001-42;2024-12-31;15;146630;BCO SANTANDER (BRASIL) S.A.;Liderança;61;1169;23;99;0;13;0
90.400.888/0001-42;2024-12-31;15;146630;BCO SANTANDER (BRASIL) S.A.;Não-liderança;1292;35830;3592;13153;93;286;0
90.441.460/0001-48;2024-12-31;4;144504;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Liderança;0;40;1;3;0;0;0
90.441.460/0001-48;2024-12-31;4;144504;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Não-liderança;3;401;13;63;1;0;7
91.333.666/0001-17;2024-12-31;3;147477;RECRUSUL S.A.;Liderança;0;0;0;0;0;0;10
91.333.666/0001-17;2024-12-31;3;147477;RECRUSUL S.A.;Não-liderança;0;0;0;0;0;0;106
91.669.747/0001-92;2024-12-31;3;148371;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Liderança;0;0;0;0;0;0;0
91.669.747/0001-92;2024-12-31;3;148371;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Não-liderança;0;0;0;0;0;0;0
91.983.056/0001-69;2024-12-31;11;147250;KEPLER WEBER S.A.;Liderança;1;105;1;23;0;0;6
91.983.056/0001-69;2024-12-31;11;147250;KEPLER WEBER S.A.;Não-liderança;9;983;51;323;3;0;172
92.012.467/0001-70;2024-12-31;5;147069;GRAZZIOTIN S.A.;Liderança;2;421;4;11;0;0;0
92.012.467/0001-70;2024-12-31;5;147069;GRAZZIOTIN S.A.;Não-liderança;1;2172;42;75;0;1;0
92.660.570/0001-26;2024-12-31;4;147607;TREVISA INVESTIMENTOS S.A.;Liderança;0;43;0;6;0;0;0
92.660.570/0001-26;2024-12-31;4;147607;TREVISA INVESTIMENTOS S.A.;Não-liderança;0;209;21;37;0;0;0
92.665.611/0001-77;2024-12-31;5;147972;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Liderança;0;617;21;44;0;0;0
92.665.611/0001-77;2024-12-31;5;147972;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Não-liderança;61;5936;875;1366;12;15;0
92.690.783/0001-09;2024-12-31;12;148342;METALURGICA GERDAU S.A.;Liderança;94;2646;160;621;2;142;886
92.690.783/0001-09;2024-12-31;12;148342;METALURGICA GERDAU S.A.;Não-liderança;503;10017;2461;5985;53;393;6213
92.693.019/0001-89;2024-12-31;4;146820;PANATLANTICA S.A.;Liderança;0;50;2;1;0;0;0
92.693.019/0001-89;2024-12-31;4;146820;PANATLANTICA S.A.;Não-liderança;0;417;47;41;0;0;0
92.702.067/0001-96;2024-12-31;14;147223;BCO ESTADO DO RIO GRANDE DO SUL S.A.;Liderança;2;981;13;63;0;0;0
92.702.067/0001-96;2024-12-31;14;147223;BCO ESTADO DO RIO GRANDE DO SUL S.A.;Não-liderança;17;7188;263;528;7;4;23
92.715.812/0001-31;2024-12-31;9;148021;CPFL TRANSMISSÃO S.A.;Liderança;2;47;1;1;0;0;4
92.715.812/0001-31;2024-12-31;9;148021;CPFL TRANSMISSÃO S.A.;Não-liderança;2;424;19;33;2;0;14
92.721.232/0001-57;2024-12-31;3;139024;BANRISUL ARMAZENS GERAIS SA;Liderança;0;29;3;2;1;0;0
92.721.232/0001-57;2024-12-31;3;139024;BANRISUL ARMAZENS GERAIS SA;Não-liderança;0;24;3;5;0;0;0
92.749.225/0001-63;2024-12-31;2;147222;HERCULES S.A. FABRICA DE TALHERES;Liderança;0;9;0;0;0;0;0
92.749.225/0001-63;2024-12-31;2;147222;HERCULES S.A. FABRICA DE TALHERES;Não-liderança;0;0;0;0;0;0;1
92.754.738/0001-62;2024-12-31;11;148165;LOJAS RENNER S.A.;Liderança;87;1618;300;657;12;0;238
92.754.738/0001-62;2024-12-31;11;148165;LOJAS RENNER S.A.;Não-liderança;385;7942;3074;6266;110;0;3675
92.781.335/0001-02;2024-12-31;10;148063;TAURUS ARMAS S.A.;Liderança;0;136;4;1;0;55;0
92.781.335/0001-02;2024-12-31;10;148063;TAURUS ARMAS S.A.;Não-liderança;0;847;66;33;1;1269;0
92.791.243/0001-03;2024-12-31;5;148160;IRANI PAPEL E EMBALAGEM S.A.;Liderança;1;168;4;17;0;0;0
92.791.243/0001-03;2024-12-31;5;148160;IRANI PAPEL E EMBALAGEM S.A.;Não-liderança;18;1458;110;480;1;0;91
93.828.986/0001-73;2024-12-31;1;137868;CEMEPE INVESTIMENTOS S.A.;Liderança;0;0;0;2;0;0;0
93.828.986/0001-73;2024-12-31;1;137868;CEMEPE INVESTIMENTOS S.A.;Não-liderança;0;0;0;2;0;0;0
94.813.102/0001-70;2024-12-31;6;147072;TRÊS TENTOS AGROINDUSTRIAL S/A;Liderança;0;450;10;56;0;0;0
94.813.102/0001-70;2024-12-31;6;147072;TRÊS TENTOS AGROINDUSTRIAL S/A;Não-liderança;11;1208;89;336;4;0;67
95.426.862/0001-97;2024-12-31;3;147083;EXCELSIOR ALIMENTOS S.A.;Liderança;0;27;0;1;0;0;0
95.426.862/0001-97;2024-12-31;3;147083;EXCELSIOR ALIMENTOS S.A.;Não-liderança;0;455;54;35;0;0;0
96.298.013/0001-68;2024-12-31;11;147649;PACAEMBU CONSTRUTORA S.A.;Liderança;1;112;1;8;0;0;0
